trial_id,genome_length,win_rate,num_games,num_solved,avg_guesses_solved,median_guesses_solved,avg_target_abs,mean_runtime_sec,total_runtime_sec,score,evo_pop_size,evo_genome_length,evo_generations_per_guess,evo_tournament_size,evo_crossover_rate,evo_mutation_rate,evo_elite_fraction,evo_mid_fraction,evo_min_char_index,fit_wrong_value_penalty,fit_error_tolerance,fit_value_weight,fit_green_bonus,fit_low_gray_bonus,fit_diversity_bonus_per_symbol,fit_diversity_min_symbols,fit_history_incopatibility_penalty,fit_repeat_guess_penalty
69,12,0.6,20,12,5.35,5.0,119006.31077601411,27.15317777500004,543.0635555000008,43.95,1366,20,49,5,0.3971313531957911,0.280783241789463,0.05362099988220319,0.3622704021355142,4,25.37482901234567,81.8588641983587,1.4301435953264765,17.854614523013204,4.245000139715376,2.0379811738899267,5,15.6789123456789,30.856617283136277
92,13,0.7,20,14,4.45,2.0,61226.72415873016,12.508060235000267,250.16120470000533,56.65,724,20,50,4,0.8403227409367466,0.23739968173974577,0.13282051776121864,0.21502294975750577,4,25.37482901234567,95.26311154213826,1.3782171980771478,19.48945257662741,1.894069793964617,2.3072464633997307,5,15.6789123456789,41.9195049146144
83,21,0.45,20,9,6.65,10.0,107810.70060185184,21.209415385000103,424.18830770000204,25.049999999999997,992,20,42,3,0.4542275616423881,0.015341359582343264,0.09417803901155684,0.22253902578095533,4,25.37482901234567,77.55160688064309,1.5796766597515,11.837216939438976,2.0236019164868444,2.0014302526849317,6,15.6789123456789,23.92726126766157
101,18,0.4,20,8,7.2,10.0,54670.69804292929,8.286326855000334,165.72653710000668,18.4,1253,20,13,2,0.7642052500672742,0.08185946562189565,0.1459368125514817,0.3110514860701882,4,25.37482901234567,43.13550245067004,0.72410810251841,3.1923944026115594,1.559379978821927,1.2871553155622515,3,15.6789123456789,43.86382938486047
105,20,0.7,20,14,5.0,3.0,274683.15,5.354827235000267,107.09654470000532,55.0,357,20,39,4,0.46098954990767527,0.17828927050661447,0.06252955852242663,0.3737533653739772,4,25.37482901234567,24.274072673248046,1.9032823805854084,13.680182917469546,2.56839637922089,2.439958467391282,6,15.6789123456789,9.683068532903059
108,21,0.55,20,11,5.85,6.0,20199.43149239782,6.937709214999813,138.75418429999627,37.45000000000001,1014,20,15,2,0.8847824069927995,0.285506154657602,0.011438238375851648,0.28063459936289736,4,25.37482901234567,68.73269374456339,1.465029739864681,2.4652872720726906,4.6252954716956385,2.015188376393689,6,15.6789123456789,27.457878786346907
102,30,0.45,20,9,6.65,10.0,111036.06873529412,11.364174664999883,227.28349329999764,25.049999999999997,1059,20,22,5,0.3718415367802025,0.11862820914052363,0.045621888636586,0.210704816315612,4,25.37482901234567,72.24480867303731,1.1366477469009864,18.36478151873618,2.100088572460653,2.469707205015016,6,15.6789123456789,17.42538518049919
100,23,0.55,20,11,6.0,6.0,52465.21155326031,12.932245145000161,258.6449029000032,37.00000000000001,586,20,48,5,0.9164907384668408,0.030871632369184193,0.01414363471615488,0.3850362523092371,4,25.37482901234567,91.5633800627608,1.4944371262765825,3.400311730247105,4.8031857242305716,0.6659394112424428,3,15.6789123456789,46.204735275799734
93,26,0.5,20,10,6.3,10.0,78711.82900694445,18.12508552500003,362.5017105000006,31.1,1018,20,38,6,0.43083469545203784,0.197488762466298,0.037359341873810514,0.11345533998202369,4,25.37482901234567,25.101674221840476,1.8681506088635227,12.631991166371161,4.314091655674521,1.8960156411054028,4,15.6789123456789,29.585369301688658
99,17,0.55,20,11,5.35,3.0,64592.19771825396,14.165832180000143,283.31664360000286,38.95000000000001,1074,20,35,4,0.49055523363519227,0.06039546815652872,0.017726567819296307,0.4947868611990077,4,25.37482901234567,76.16376643110499,1.416402146924863,2.681084325048249,0.31186514440865143,0.9072276966354291,6,15.6789123456789,16.746880378534176
109,22,0.5,20,10,6.1,10.0,43248.279806231,7.26065288000027,145.2130576000054,31.700000000000003,543,20,30,6,0.56233740465826,0.19098248326494077,0.13850412385420435,0.2016159652775647,4,25.37482901234567,63.212767652055966,0.9157215930978821,7.111437023368484,0.8812209516481712,1.763777690367343,4,15.6789123456789,7.394407214648188
104,12,0.6,20,12,5.05,3.0,154400.75916666668,8.828148780000083,176.56297560000166,44.85,929,20,26,4,0.904156788762857,0.01248985774238635,0.10430460978817781,0.3926539550650143,4,25.37482901234567,99.80578138821319,1.9609113253495716,19.834984677200367,3.3295829444336014,0.9349729099276892,5,15.6789123456789,46.86927820933426
106,27,0.5,20,10,6.15,10.0,165697.78928571427,8.724768349999612,174.49536699999226,31.549999999999997,477,20,39,6,0.3630774610423536,0.022050796837045906,0.018745473355628407,0.2641467205604445,4,25.37482901234567,53.45982163928229,1.6509660246284272,18.335245140747343,0.7206574534601701,1.0469042543727414,3,15.6789123456789,45.44120991362422
112,28,0.6,20,12,5.4,4.0,104092.18958333333,6.299321080000118,125.98642160000236,43.8,358,20,44,4,0.9263149929499367,0.03169015022380275,0.1401721129983437,0.4812739453173802,4,25.37482901234567,59.70929823178152,1.0154438108465735,4.768498591274627,0.4598876677240219,1.3197809772280888,4,15.6789123456789,20.417791701751202
111,24,0.6,20,12,5.45,5.0,133924.93460454972,9.667857285000355,193.3571457000071,43.65,709,20,32,4,0.372478421343226,0.19958664501560344,0.1149545382259973,0.18310304011322392,4,25.37482901234567,69.67938208592437,1.0290484973834313,2.2610210169612524,3.6761604398308814,0.1093135939333103,6,15.6789123456789,19.069225514844046
107,14,0.65,20,13,4.3,2.0,150960.42857525608,13.328392140000142,266.56784280000284,52.1,1355,20,32,4,0.9982216096349782,0.25866939163641894,0.0316455684906232,0.24874388971372818,4,25.37482901234567,67.78103350397596,1.9627143768594504,9.818282010703374,4.5017424467038465,1.8885311736268422,5,15.6789123456789,13.268363405900555
119,28,0.45,20,9,6.75,10.0,93126.8801432443,5.039447789999758,100.78895579999516,24.75,524,20,20,4,0.649947633891697,0.27468348295022293,0.14699946731749747,0.418969318968182,4,25.37482901234567,20.110157498056452,1.2653616069419469,13.067939278507218,4.00985850311127,2.480674348064036,3,15.6789123456789,46.08192798867733
117,18,0.55,20,11,5.9,5.0,4327.442818740399,5.698812614999952,113.97625229999903,37.300000000000004,885,20,14,5,0.5567970621181976,0.15521469101822777,0.023986343257303158,0.4094665499851494,4,25.37482901234567,30.513917270891664,0.6132149117492979,2.278989951516456,1.190952009619162,0.7444901298109032,4,15.6789123456789,30.71288443791404
122,13,0.35,20,7,7.8,10.0,35244.251087486555,6.145031535000089,122.90063070000178,11.600000000000001,956,20,11,3,0.7708756343194406,0.28744191143946185,0.14486035833946279,0.13084174051135414,4,25.37482901234567,47.946262495680514,1.8166331860111653,14.987368964477632,1.6224789711021295,1.8492952475460365,5,15.6789123456789,9.757961605340961
