trial_id,genome_length,win_rate,num_games,num_solved,avg_guesses_solved,median_guesses_solved,avg_target_abs,mean_runtime_sec,total_runtime_sec,score,evo_pop_size,evo_genome_length,evo_generations_per_guess,evo_tournament_size,evo_crossover_rate,evo_mutation_rate,evo_elite_fraction,evo_mid_fraction,fit_error_tolerance,fit_value_weight,fit_green_bonus,fit_low_gray_bonus,fit_diversity_bonus_per_symbol,fit_diversity_min_symbols
180,12,0.2,20,4,2.75,3.0,130993.45748548923,17.74362254500006,354.87245090000124,11.75,1159,20,33,2,0.40355522658152954,0.09920549065559159,0.12934652550601936,0.39355675879657326,26.319335174502328,1.5049927515526507,7.316454057419737,3.9655535503846457,1.4074317404715035,6
195,10,0.05,20,1,1.0,1.0,57341.003061224495,9.999538394999968,199.99076789999935,2.0,619,20,34,2,0.7562377072547375,0.04626796684840854,0.1166619427818366,0.15113351953757662,33.332653796137805,1.976273464695458,14.673061003082305,4.680949250688291,2.2330589189915164,5
196,17,0.4,20,8,1.0,1.0,210909.0291666667,11.003386819999992,220.06773639999983,37.0,791,20,43,3,0.7856167128962857,0.11335489575165386,0.039657831344921776,0.1223956230327107,71.55505357297082,1.8535725623910013,12.155423274423063,4.93585208892865,0.37029958930490525,3
193,15,0.1,20,2,1.5,2.0,23086.41066653124,17.315671275000046,346.3134255000009,5.5,1199,20,31,2,0.8237573308570751,0.05799086726481642,0.04322218722321969,0.20373448273703032,10.900051325418117,0.766223038691562,14.861462744260303,3.4940089201595645,2.8045951927125716,5
199,27,0.15,20,3,1.6666666666666667,1.0,50646.48259600614,15.46656308000006,309.3312616000012,10.0,1050,20,33,5,0.7723089274630297,0.21332993638023454,0.13864406860122608,0.4057041966515341,70.95817083535184,1.1254150434917598,12.17988936941923,4.437937723368232,2.9614772164198055,3
197,17,0.25,20,5,1.0,1.0,134166.75833333336,16.32914291999998,326.5828583999996,22.0,1398,20,31,2,0.5348347163166814,0.08422187298892923,0.07034390139514689,0.41824538370240394,69.28801900439898,1.8376825195809272,6.712666923148617,3.966007428585332,1.96156664483629,4
187,13,0.3,20,6,1.0,1.0,89120.44808429119,24.52941982499999,490.5883964999998,27.0,1495,20,46,2,0.6380298629930002,0.23157351382470975,0.14506118485639827,0.19144476810721983,54.125706412867295,1.346038124687296,4.6093002892977655,0.8875621591136303,2.196008608956603,5
184,28,0.2,20,4,3.75,5.0,83002.28838383839,26.30017236499996,526.0034472999992,8.75,1347,20,43,4,0.5131862602959455,0.1575489543924568,0.13388518647229902,0.11721242629784388,21.02513779082203,1.5299481861416175,12.835725828165558,4.6979447136049854,1.3640806340955416,5
194,23,0.1,20,2,2.5,4.0,22031.759677002585,19.580921824999997,391.6184364999999,2.5,1376,20,30,6,0.7586081409365744,0.03223707110369596,0.08082958071099675,0.43789081143929454,25.437605189911928,1.7322768920893337,4.482654240275105,2.2096040497408582,2.5205955030920713,5
198,26,0.05,20,1,1.0,1.0,19919.03449589723,25.380004939999957,507.60009879999916,2.0,1434,20,45,3,0.9625007607272873,0.11845443363605249,0.03440555282424526,0.17592256571963694,97.86128131165552,1.0398342974439236,15.599586388219542,2.9583695903209404,1.9400447233232225,3
